customer_id,gender,senior,tenure_months,monthly_charges,total_charges,contract,payment_method,num_services,churn
CUST-04363,Female,0,0,58.49,0.0,One year,Electronic check,1,0
CUST-04364,Female,0,21,58.13,1180.88,Month-to-month,Credit card,1,0
CUST-04365,Female,0,13,101.93,1211.72,One year,Credit card,2,1
CUST-04366,Female,1,59,31.14,,Two year,Bank transfer,5,0
CUST-04367,Female,0,27,104.2,2545.02,Two year,Credit card,4,0
CUST-04368,Female,0,59,22.84,1307.53,Month-to-month,Electronic check,6,0
CUST-04369,Female,0,50,36.04,1729.05,Two year,Mailed check,7,0
CUST-04370,Male,0,18,81.93,1347.84,Month-to-month,Electronic check,8,1
CUST-04371,Male,0,39,89.04,,One year,Bank transfer,6,0
CUST-04372,Male,1,38,113.86,4067.8,One year,Bank transfer,3,1
CUST-04373,Female,0,67,30.62,1928.03,Two year,Mailed check,6,0
CUST-04374,Male,0,38,99.14,4008.56,Two year,Electronic check,4,0
CUST-04375,Female,0,28,33.02,889.7,Two year,Electronic check,4,0
CUST-04376,Male,1,62,68.08,4329.95,Month-to-month,Electronic check,3,0
CUST-04377,Male,0,61,64.22,3647.12,Month-to-month,Bank transfer,7,0
CUST-04378,Female,0,46,51.07,2272.08,One year,Mailed check,7,1
CUST-04379,Male,0,53,21.81,1183.69,Two year,Mailed check,6,0
CUST-04380,Female,0,59,21.41,1348.47,One year,Mailed check,3,0
CUST-04381,Female,0,31,62.65,1782.97,One year,Credit card,4,0
CUST-04382,Male,0,0,99.09,0.0,One year,Electronic check,5,1
CUST-04383,Female,0,54,94.23,5130.22,Month-to-month,Mailed check,7,0
CUST-04384,Male,0,72,113.13,7656.18,Month-to-month,Electronic check,2,1
CUST-04385,Male,1,34,115.26,3798.21,Month-to-month,Bank transfer,7,0
CUST-04386,Male,0,48,116.4,5156.26,Month-to-month,Credit card,5,0
CUST-04387,Male,1,43,52.26,2189.21,Month-to-month,Electronic check,4,1
CUST-04388,Female,0,45,118.96,5679.18,Two year,Mailed check,7,0
CUST-04389,Female,0,39,55.2,2025.26,One year,Bank transfer,7,0
CUST-04390,Female,0,33,21.83,767.2,Two year,Credit card,2,0
CUST-04391,Female,0,39,99.85,3530.7,Two year,Bank transfer,7,0
CUST-04392,Female,0,57,114.59,6693.1,Two year,Electronic check,4,0
CUST-04393,Male,0,46,113.68,4807.61,Month-to-month,Electronic check,1,1
CUST-04394,Female,1,26,113.19,2950.28,Month-to-month,Credit card,3,1
CUST-04395,Female,0,19,37.4,710.25,Two year,Mailed check,4,0
CUST-04396,Female,0,41,112.77,4587.67,Month-to-month,Bank transfer,8,0
CUST-04397,Male,0,61,22.23,1273.88,Two year,Electronic check,5,1
CUST-04398,Female,0,41,24.78,1049.36,Two year,Electronic check,8,0
CUST-04399,Male,1,35,66.91,2272.11,One year,Credit card,1,0
CUST-04400,Female,0,52,36.04,1792.66,Two year,Electronic check,2,0
CUST-04401,Female,0,59,60.95,3343.5,Month-to-month,Credit card,6,1
CUST-04402,Female,1,42,20.97,886.9,Month-to-month,Mailed check,3,0
CUST-04403,Female,0,6,65.14,359.18,Month-to-month,Mailed check,2,0
CUST-04404,Male,1,1,20.48,19.04,Two year,Mailed check,3,1
CUST-04405,Male,0,61,107.46,6304.13,Month-to-month,Electronic check,2,0
CUST-04406,Male,1,30,18.9,549.84,One year,Electronic check,6,0
CUST-04407,Male,1,69,83.89,6327.36,Month-to-month,Bank transfer,8,1
CUST-04408,Female,0,52,108.41,5907.33,One year,Mailed check,3,0
CUST-04409,Male,1,24,62.78,1410.28,Month-to-month,Credit card,6,1
CUST-04410,Female,1,34,57.11,1769.14,Month-to-month,Electronic check,4,0
CUST-04411,Male,1,65,58.26,3434.92,One year,Bank transfer,2,0
CUST-04412,Female,0,55,43.9,,One year,Credit card,8,1
CUST-04413,Male,0,70,110.44,8252.75,Two year,Bank transfer,5,1
CUST-04414,Male,0,26,37.16,,Month-to-month,Mailed check,7,1
CUST-04415,Male,1,57,82.02,4915.74,One year,Bank transfer,6,0
CUST-04416,Female,1,3,116.27,324.46,Two year,Electronic check,2,1
CUST-04417,Female,0,33,40.64,1212.29,Month-to-month,Bank transfer,1,0
CUST-04418,Female,0,22,83.44,1720.38,Month-to-month,Mailed check,2,0
CUST-04419,Female,1,1,102.14,97.19,Month-to-month,Bank transfer,5,1
CUST-04420,Male,0,6,84.63,,Two year,Mailed check,5,0
CUST-04421,Female,0,65,84.04,4939.73,Month-to-month,Credit card,3,1
CUST-04422,Male,0,33,25.17,845.92,Month-to-month,Electronic check,8,1
CUST-04423,Female,0,32,118.07,3568.58,Month-to-month,Bank transfer,4,1
CUST-04424,Male,0,7,42.08,281.84,One year,Electronic check,4,0
CUST-04425,Male,0,31,94.05,2920.79,One year,Electronic check,1,0
CUST-04426,Female,1,68,58.69,3930.84,One year,Bank transfer,6,0
CUST-04427,Male,0,61,38.95,2444.68,Month-to-month,Credit card,6,1
CUST-04428,Female,0,39,54.84,2099.46,Month-to-month,Electronic check,6,0
CUST-04429,Female,1,33,47.08,1521.24,One year,Credit card,4,0
CUST-04430,Male,0,44,69.41,2814.71,Month-to-month,Credit card,2,0
CUST-04431,Male,0,48,87.54,4612.25,Month-to-month,Mailed check,4,0
CUST-04432,Male,0,19,62.91,1172.29,Month-to-month,Credit card,5,0
CUST-04433,Male,0,7,59.74,403.98,One year,Bank transfer,1,0
CUST-04434,Male,1,13,48.84,647.79,Month-to-month,Mailed check,1,0
CUST-04435,Male,0,25,95.07,2143.11,One year,Electronic check,1,0
CUST-04436,Male,1,27,70.54,1738.93,One year,Electronic check,8,0
CUST-04437,Male,0,32,67.85,2298.29,Month-to-month,Electronic check,3,0
CUST-04438,Male,1,22,82.25,1697.19,One year,Mailed check,8,1
CUST-04439,Female,1,64,88.71,5923.62,One year,Mailed check,3,0
CUST-04440,Female,0,14,110.11,1475.85,Two year,Credit card,3,0
CUST-04441,Male,1,38,108.61,3760.43,Month-to-month,Electronic check,3,1
CUST-04442,Male,0,61,116.98,7459.04,One year,Bank transfer,1,0
CUST-04443,Female,0,10,100.31,1001.1,One year,Electronic check,6,0
CUST-04444,Female,1,67,70.39,5060.5,Month-to-month,Credit card,2,0
CUST-04445,Male,0,72,24.63,1626.21,Two year,Mailed check,5,0
CUST-04446,Male,0,52,88.75,4546.64,One year,Credit card,2,0
CUST-04447,Female,0,36,78.81,,Two year,Credit card,1,0
CUST-04448,Male,1,52,108.14,5209.88,Two year,Bank transfer,7,0
CUST-04449,Female,0,55,105.66,5889.37,One year,Bank transfer,3,0
CUST-04450,Female,0,60,53.57,2970.46,Month-to-month,Electronic check,6,1
CUST-04451,Male,1,71,42.25,3204.61,Month-to-month,Bank transfer,2,0
CUST-04452,Male,1,19,27.32,483.88,Two year,Mailed check,8,0
CUST-04453,Female,0,5,78.07,405.84,One year,Electronic check,7,0
CUST-04454,Female,0,29,54.93,1705.06,One year,Credit card,2,0
CUST-04455,Male,0,46,75.74,3617.84,Two year,Electronic check,8,0
CUST-04456,Female,0,0,71.45,0.0,Month-to-month,Electronic check,2,0
CUST-04457,Female,0,53,45.24,2342.31,One year,Credit card,1,0
CUST-04458,Male,0,30,95.46,2605.72,Two year,Mailed check,2,0
CUST-04459,Female,0,33,70.89,2269.6,Month-to-month,Mailed check,1,1
CUST-04460,Male,0,30,119.99,3751.5,Month-to-month,Credit card,2,1
CUST-04461,Male,1,6,60.73,335.11,Two year,Mailed check,5,0
CUST-04462,Male,1,54,55.67,3243.67,Month-to-month,Mailed check,7,0
CUST-04463,Male,0,37,113.61,3823.22,Two year,Mailed check,2,0
CUST-04464,Male,0,3,81.54,247.35,Two year,Credit card,2,0
CUST-04465,Male,0,9,103.02,997.36,Two year,Mailed check,4,1
CUST-04466,Male,0,22,79.74,1748.19,Month-to-month,Credit card,7,0
CUST-04467,Male,0,9,64.6,635.49,One year,Bank transfer,6,0
CUST-04468,Female,1,2,31.37,65.18,Two year,Mailed check,7,0
CUST-04469,Female,0,14,107.74,1385.29,One year,Bank transfer,8,0
CUST-04470,Male,0,0,117.2,0.0,One year,Electronic check,4,0
CUST-04471,Female,1,27,30.79,841.85,Month-to-month,Electronic check,1,0
CUST-04472,Male,1,59,44.77,2802.8,One year,Credit card,5,0
CUST-04473,Male,0,42,100.78,3857.63,Month-to-month,Credit card,6,1
CUST-04474,Male,0,26,79.41,2238.95,One year,Credit card,7,1
CUST-04475,Male,0,68,111.29,7761.21,One year,Mailed check,8,1
CUST-04476,Female,0,69,84.19,6045.73,One year,Mailed check,6,0
CUST-04477,Female,1,19,77.55,1502.04,Month-to-month,Electronic check,3,1
CUST-04478,Male,0,39,20.76,748.28,Month-to-month,Mailed check,4,0
CUST-04479,Male,1,41,66.42,2529.46,Two year,Electronic check,4,0
CUST-04480,Female,0,29,33.49,911.61,Two year,Credit card,3,0
CUST-04481,Female,1,50,19.69,908.67,Month-to-month,Bank transfer,8,0
CUST-04482,Male,0,0,88.26,0.0,Month-to-month,Bank transfer,8,0
CUST-04483,Male,0,35,90.67,2964.49,Month-to-month,Electronic check,4,0
CUST-04484,Female,0,56,59.22,3481.47,Two year,Credit card,2,0
CUST-04485,Female,0,19,78.65,1624.65,One year,Electronic check,2,0
CUST-04486,Female,1,0,101.54,0.0,One year,Bank transfer,8,0
CUST-04487,Female,1,13,112.73,1417.27,One year,Electronic check,8,0
CUST-04488,Male,0,56,102.76,5402.6,Two year,Bank transfer,2,0
CUST-04489,Female,0,15,78.02,1131.99,One year,Mailed check,4,0
CUST-04490,Female,1,13,89.69,1243.69,Two year,Electronic check,3,0
CUST-04491,Female,0,31,103.26,3181.29,Month-to-month,Bank transfer,7,0
CUST-04492,Male,1,66,53.51,3825.16,Month-to-month,Bank transfer,3,1
CUST-04493,Male,0,32,78.43,2474.67,Two year,Bank transfer,5,0
CUST-04494,Male,0,0,27.17,0.0,Month-to-month,Bank transfer,6,0
CUST-04495,Male,1,21,19.8,434.16,Two year,Bank transfer,4,0
CUST-04496,Male,0,58,115.39,7360.65,Month-to-month,Credit card,3,1
CUST-04497,Female,0,0,102.07,0.0,One year,Mailed check,4,0
CUST-04498,Male,0,2,109.17,237.61,Two year,Bank transfer,7,1
CUST-04499,Female,0,6,99.18,561.08,Two year,Credit card,7,0
CUST-04500,Female,0,53,27.56,1518.6,One year,Mailed check,5,0
CUST-04501,Female,0,53,116.52,6582.17,Month-to-month,Credit card,8,1
CUST-04502,Male,0,52,104.29,5118.65,One year,Credit card,4,0
CUST-04503,Male,1,19,111.08,1979.79,One year,Mailed check,6,0
CUST-04504,Female,0,66,41.68,2522.35,One year,Electronic check,2,0
CUST-04505,Female,0,41,95.1,3528.4,Two year,Mailed check,3,0
CUST-04506,Female,0,12,53.19,624.08,Month-to-month,Credit card,3,1
CUST-04507,Male,0,59,105.5,6758.23,One year,Credit card,4,0
CUST-04508,Female,0,23,93.23,2029.66,One year,Credit card,6,0
CUST-04509,Male,1,30,21.64,693.19,One year,Credit card,8,0
CUST-04510,Male,1,14,55.15,741.15,Two year,Mailed check,6,0
CUST-04511,Male,0,49,60.53,3246.05,Two year,Mailed check,4,0
CUST-04512,Female,0,43,24.06,987.67,One year,Electronic check,1,0
CUST-04513,Female,0,0,91.27,0.0,One year,Credit card,7,0
CUST-04514,Female,0,46,53.19,2675.76,Two year,Electronic check,6,1
CUST-04515,Female,0,71,32.29,2123.46,Month-to-month,Mailed check,5,0
CUST-04516,Male,0,10,104.57,1062.12,Month-to-month,Electronic check,1,1
CUST-04517,Female,1,33,50.18,1553.86,Two year,Bank transfer,7,1
CUST-04518,Female,0,44,70.11,3257.59,One year,Credit card,8,0
CUST-04519,Female,0,30,64.14,1818.13,Two year,Mailed check,4,0
CUST-04520,Male,0,39,62.83,2345.66,One year,Bank transfer,5,0
CUST-04521,Male,0,47,104.78,4810.5,Month-to-month,Credit card,3,1
CUST-04522,Female,0,39,40.16,1639.99,One year,Bank transfer,6,0
CUST-04523,Male,0,12,53.11,610.66,One year,Electronic check,8,0
CUST-04524,Male,0,26,46.09,1107.21,Month-to-month,Electronic check,5,1
CUST-04525,Female,0,64,24.21,1574.02,Two year,Bank transfer,4,0
CUST-04526,Male,0,24,116.06,3047.4,Month-to-month,Electronic check,8,1
CUST-04527,Female,0,44,102.58,4481.06,One year,Electronic check,4,0
CUST-04528,Male,0,48,64.41,3221.99,Two year,Credit card,6,0
CUST-04529,Female,0,58,35.13,1892.43,Month-to-month,Electronic check,4,1
CUST-04530,Female,0,56,102.81,5375.56,One year,Credit card,3,0
CUST-04531,Male,0,7,83.33,624.12,Month-to-month,Bank transfer,1,0
CUST-04532,Male,1,55,23.03,1280.23,Two year,Credit card,1,0
CUST-04533,Male,0,44,64.82,3119.52,Two year,Bank transfer,6,0
CUST-04534,Male,1,27,59.12,1583.27,Two year,Bank transfer,1,1
CUST-04535,Male,1,51,64.11,3552.46,Two year,Credit card,2,0
CUST-04536,Female,0,5,38.37,206.65,One year,Mailed check,6,0
CUST-04537,Male,0,70,27.92,2102.22,One year,Bank transfer,2,0
CUST-04538,Female,0,52,67.31,3157.81,Month-to-month,Bank transfer,1,0
CUST-04539,Male,0,47,79.41,3623.69,Month-to-month,Bank transfer,2,0
CUST-04540,Female,0,6,103.6,666.98,Two year,Bank transfer,8,0
CUST-04541,Male,0,47,29.76,1337.71,Two year,Bank transfer,2,0
CUST-04542,Female,0,56,64.96,3613.57,Month-to-month,Bank transfer,8,0
CUST-04543,Female,0,44,36.8,1709.43,One year,Electronic check,1,0
CUST-04544,Male,1,24,66.71,1524.29,Two year,Bank transfer,8,0
CUST-04545,Male,0,52,27.06,1366.66,Two year,Mailed check,5,0
CUST-04546,Male,0,36,36.52,1273.13,Month-to-month,Mailed check,8,1
CUST-04547,Female,1,33,40.53,1234.08,Two year,Electronic check,8,0
CUST-04548,Female,0,23,50.68,1137.15,One year,Mailed check,6,1
CUST-04549,Female,0,46,83.03,4135.18,Two year,Bank transfer,6,0
CUST-04550,Female,0,3,105.04,297.65,Two year,Electronic check,5,1
CUST-04551,Male,0,62,28.22,1636.77,Month-to-month,Bank transfer,3,0
CUST-04552,Female,0,10,55.55,597.29,Two year,Bank transfer,8,0
CUST-04553,Male,0,14,59.82,872.38,Month-to-month,Credit card,3,0
CUST-04554,Female,1,44,20.48,850.22,One year,Bank transfer,2,1
CUST-04555,Male,0,20,100.75,1829.09,Two year,Bank transfer,2,1
CUST-04556,Female,0,52,59.26,3022.72,One year,Electronic check,5,0
CUST-04557,Female,0,38,103.21,3762.2,One year,Bank transfer,4,0
CUST-04558,Male,0,63,19.34,1254.86,Month-to-month,Credit card,3,1
CUST-04559,Male,0,18,46.78,891.54,One year,Credit card,1,0
CUST-04560,Male,0,45,32.93,1336.35,Month-to-month,Credit card,7,0
CUST-04561,Male,0,38,28.78,1056.68,One year,Credit card,3,0
CUST-04562,Female,0,66,93.01,6120.53,One year,Credit card,4,0
CUST-04563,Female,1,21,44.64,976.85,One year,Mailed check,8,0
CUST-04564,Male,0,42,86.28,3627.31,One year,Bank transfer,4,0
CUST-04565,Male,0,53,115.05,5705.39,One year,Bank transfer,8,0
CUST-04566,Male,0,48,70.07,3359.79,Month-to-month,Bank transfer,7,0
CUST-04567,Male,0,61,55.39,3169.94,One year,Bank transfer,5,0
CUST-04568,Male,0,31,40.84,1253.95,One year,Bank transfer,1,0
CUST-04569,Female,0,26,67.25,1589.94,Two year,Credit card,6,1
CUST-04570,Female,1,1,41.88,45.53,Two year,Credit card,2,0
CUST-04571,Female,0,25,106.49,2688.3,Month-to-month,Credit card,3,0
CUST-04572,Male,0,32,102.99,3387.18,One year,Bank transfer,7,0
CUST-04573,Female,0,0,66.64,0.0,Two year,Bank transfer,1,0
CUST-04574,Female,1,21,54.96,1211.26,Month-to-month,Credit card,5,0
CUST-04575,Female,0,44,95.87,4534.36,One year,Bank transfer,3,0
CUST-04576,Male,0,41,35.16,1455.09,Two year,Electronic check,1,0
CUST-04577,Female,1,30,101.6,2778.23,Two year,Bank transfer,7,0
CUST-04578,Male,1,61,108.57,,Month-to-month,Mailed check,8,1
CUST-04579,Female,0,51,53.28,2455.42,One year,Mailed check,8,0
CUST-04580,Female,0,22,102.64,2245.18,Month-to-month,Electronic check,6,0
CUST-04581,Male,1,55,53.32,2709.3,Month-to-month,Credit card,1,1
CUST-04582,Male,0,56,66.64,3568.08,One year,Credit card,2,0
CUST-04583,Female,0,56,74.34,3778.57,One year,Credit card,2,0
CUST-04584,Female,1,31,53.83,1710.84,One year,Bank transfer,4,0
CUST-04585,Male,0,22,50.62,1014.36,Two year,Electronic check,4,0
CUST-04586,Female,0,22,46.04,948.93,Month-to-month,Credit card,4,1
CUST-04587,Female,0,49,104.26,4604.12,One year,Mailed check,2,1
CUST-04588,Female,0,54,96.95,5221.95,Two year,Bank transfer,7,1
CUST-04589,Female,1,72,41.26,3087.88,Month-to-month,Mailed check,4,1
CUST-04590,Male,0,60,108.28,7058.51,Month-to-month,Electronic check,6,1
CUST-04591,Female,1,5,57.3,277.88,Month-to-month,Mailed check,3,0
CUST-04592,Male,1,69,80.7,6043.53,Two year,Mailed check,4,0
CUST-04593,Male,0,35,104.6,3445.04,Two year,Bank transfer,2,0
CUST-04594,Female,1,71,83.59,6233.42,Month-to-month,Bank transfer,8,0
CUST-04595,Female,1,63,87.49,5856.38,Two year,Credit card,2,1
CUST-04596,Male,0,14,46.41,628.12,Month-to-month,Mailed check,6,0
CUST-04597,Male,0,21,110.67,2521.44,Month-to-month,Bank transfer,5,0
CUST-04598,Male,0,56,111.31,5663.63,Month-to-month,Mailed check,2,1
CUST-04599,Female,1,36,94.59,3647.11,One year,Electronic check,2,1
CUST-04600,Female,0,57,21.8,1126.81,Month-to-month,Electronic check,2,0
CUST-04601,Female,0,65,19.21,1288.57,One year,Electronic check,8,1
CUST-04602,Male,0,12,44.58,537.44,Two year,Bank transfer,8,0
CUST-04603,Female,0,61,47.06,2984.51,One year,Credit card,3,0
CUST-04604,Female,0,67,40.68,2688.41,Two year,Credit card,1,0
CUST-04605,Female,1,5,38.57,177.94,One year,Bank transfer,3,1
CUST-04606,Female,0,55,71.72,4158.01,Two year,Bank transfer,1,0
CUST-04607,Male,1,55,104.99,6172.52,One year,Credit card,1,0
CUST-04608,Female,1,26,89.07,2122.82,One year,Electronic check,8,1
CUST-04609,Female,1,33,47.1,1625.71,Month-to-month,Bank transfer,1,0
CUST-04610,Female,0,27,44.13,1115.7,Two year,Electronic check,3,0
CUST-04611,Female,0,59,21.09,1349.19,Month-to-month,Mailed check,2,0
CUST-04612,Male,0,21,101.84,2130.34,Month-to-month,Bank transfer,1,0
CUST-04613,Male,0,54,77.02,4256.53,Month-to-month,Electronic check,1,1
CUST-04614,Female,0,52,112.82,5442.1,Two year,Credit card,6,0
CUST-04615,Male,0,64,59.5,3495.53,Two year,Credit card,4,0
CUST-04616,Male,0,36,26.13,878.55,Two year,Credit card,3,0
CUST-04617,Female,0,18,42.86,813.39,One year,Electronic check,1,0
CUST-04618,Male,1,47,112.34,5219.9,One year,Bank transfer,2,0
CUST-04619,Male,1,68,104.76,6643.26,Two year,Electronic check,4,0
CUST-04620,Male,0,34,79.45,2966.39,One year,Electronic check,4,0
CUST-04621,Female,1,71,61.17,3955.32,Month-to-month,Mailed check,3,0
CUST-04622,Female,0,60,22.17,1372.78,One year,Electronic check,1,0
CUST-04623,Female,0,35,49.52,1649.35,Month-to-month,Credit card,2,0
CUST-04624,Male,1,66,102.52,6932.9,Two year,Mailed check,6,0
CUST-04625,Male,0,3,18.3,53.16,Month-to-month,Credit card,1,0
CUST-04626,Female,0,40,106.15,,Month-to-month,Credit card,4,0
CUST-04627,Male,0,49,28.47,1470.32,Month-to-month,Bank transfer,3,0
CUST-04628,Male,0,41,94.29,3692.9,Two year,Mailed check,8,1
CUST-04629,Female,0,54,24.38,1321.32,Month-to-month,Mailed check,3,1
CUST-04630,Female,0,65,58.69,4121.73,Two year,Electronic check,7,0
CUST-04631,Male,0,42,111.18,5067.72,Two year,Bank transfer,5,0
CUST-04632,Female,0,4,74.64,270.73,Month-to-month,Electronic check,1,1
CUST-04633,Female,0,43,57.92,2257.0,One year,Credit card,5,0
CUST-04634,Female,0,7,88.63,569.52,Month-to-month,Electronic check,7,0
CUST-04635,Female,0,56,52.5,2845.12,Two year,Mailed check,3,0
CUST-04636,Female,0,15,101.22,1499.21,One year,Credit card,8,0
CUST-04637,Male,0,26,117.32,3345.42,One year,Bank transfer,1,1
CUST-04638,Male,0,47,79.15,3860.29,Two year,Bank transfer,3,0
CUST-04639,Male,0,18,19.61,356.25,One year,Mailed check,1,1
CUST-04640,Female,0,10,20.64,218.03,Two year,Mailed check,8,1
CUST-04641,Female,0,14,51.8,710.04,Two year,Credit card,2,0
CUST-04642,Male,0,70,68.58,4893.14,Month-to-month,Electronic check,4,1
CUST-04643,Female,1,34,76.82,2797.7,One year,Bank transfer,5,0
CUST-04644,Male,0,17,38.4,658.46,One year,Bank transfer,4,0
CUST-04645,Male,0,58,75.05,3950.12,One year,Electronic check,7,0
CUST-04646,Female,0,42,43.52,1822.72,Two year,Electronic check,4,0
CUST-04647,Male,0,20,19.51,360.92,Two year,Bank transfer,6,0
CUST-04648,Female,0,67,114.94,7668.55,Month-to-month,Mailed check,8,0
CUST-04649,Female,1,18,111.79,2023.15,One year,Bank transfer,6,0
CUST-04650,Female,0,68,96.67,6110.84,Month-to-month,Mailed check,2,0
CUST-04651,Female,0,9,107.37,1045.89,One year,Mailed check,6,0
CUST-04652,Male,0,36,102.48,3476.32,Two year,Bank transfer,6,0
CUST-04653,Male,0,70,55.43,3563.24,One year,Credit card,1,0
CUST-04654,Female,0,16,88.32,1398.77,Two year,Bank transfer,1,0
CUST-04655,Female,1,40,85.87,3110.7,Month-to-month,Bank transfer,8,0
CUST-04656,Male,0,32,47.28,1490.98,Month-to-month,Mailed check,8,1
CUST-04657,Female,0,64,77.22,4975.8,Two year,Bank transfer,1,0
CUST-04658,Female,1,70,58.83,3787.5,Month-to-month,Mailed check,8,1
CUST-04659,Male,1,10,38.8,393.43,Two year,Credit card,2,0
CUST-04660,Female,0,21,92.65,2118.55,Month-to-month,Bank transfer,2,0
CUST-04661,Male,0,32,47.58,1384.25,Two year,Electronic check,1,0
CUST-04662,Male,0,41,115.26,4690.03,Two year,Credit card,8,0
CUST-04663,Male,0,2,63.75,123.27,One year,Electronic check,3,0
CUST-04664,Female,0,16,37.98,667.4,Two year,Mailed check,2,0
CUST-04665,Male,0,4,78.61,286.21,One year,Bank transfer,5,0
CUST-04666,Female,0,11,72.51,808.17,Month-to-month,Electronic check,4,0
CUST-04667,Male,0,48,37.08,1797.25,Month-to-month,Electronic check,6,0
CUST-04668,Male,0,30,54.59,,Two year,Bank transfer,8,0
CUST-04669,Male,0,11,51.68,616.92,One year,Credit card,1,0
CUST-04670,Female,0,67,119.12,8590.54,Month-to-month,Credit card,7,1
CUST-04671,Male,0,5,19.08,103.32,One year,Mailed check,6,1
CUST-04672,Male,1,67,70.89,5041.07,Month-to-month,Electronic check,1,0
CUST-04673,Female,0,9,29.01,249.39,Two year,Mailed check,1,0
CUST-04674,Male,0,64,35.73,,Month-to-month,Mailed check,3,1
CUST-04675,Male,0,6,87.33,472.61,Month-to-month,Credit card,5,0
CUST-04676,Female,0,18,106.09,1912.15,Month-to-month,Mailed check,5,1
